2026-04-07 20:04:36,510 | WARNING | MEDIUM | unauthorized process: messagingplugin.exe
2026-04-07 20:04:36,510 | WARNING | MEDIUM | unauthorized process: useroobebroker.exe
2026-04-07 20:04:36,510 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:36,510 | WARNING | MEDIUM | unauthorized process: lockapp.exe
2026-04-07 20:04:36,511 | WARNING | MEDIUM | unauthorized process: nahimicsvc32.exe
2026-04-07 20:04:36,511 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:36,511 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,511 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:36,511 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:36,511 | WARNING | MEDIUM | unauthorized process: microsoftstartfeedprovider.exe
2026-04-07 20:04:36,511 | WARNING | MEDIUM | unauthorized process: sdxhelper.exe
2026-04-07 20:04:36,512 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,512 | WARNING | MEDIUM | unauthorized process: wmiapsrv.exe
2026-04-07 20:04:36,512 | WARNING | MEDIUM | unauthorized process: openvpn-gui.exe
2026-04-07 20:04:36,512 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:36,512 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:36,512 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:36,512 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:36,512 | WARNING | MEDIUM | unauthorized process: whatsapp.root.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: searchindexer.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: batterywidgethost.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:36,513 | WARNING | MEDIUM | unauthorized process: locator.exe
2026-04-07 20:04:36,514 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: dllhost.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: ctfmon.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: startmenuexperiencehost.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,514 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:36,515 | WARNING | MEDIUM | unauthorized process: shellexperiencehost.exe
2026-04-07 20:04:36,515 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:36,515 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,515 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:36,515 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,515 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:36,515 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:36,516 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,516 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:36,516 | WARNING | MEDIUM | unauthorized process: applicationframehost.exe
2026-04-07 20:04:36,516 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,516 | WARNING | MEDIUM | unauthorized process: backgroundtaskhost.exe
2026-04-07 20:04:36,516 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,518 | WARNING | MEDIUM | unauthorized process: cmd.exe
2026-04-07 20:04:36,518 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,518 | WARNING | MEDIUM | unauthorized process: nahimicsvc64.exe
2026-04-07 20:04:36,519 | WARNING | MEDIUM | unauthorized process: fnhotkeycapslknumlk.exe
2026-04-07 20:04:36,519 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:36,519 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 20:04:36,519 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:36,520 | WARNING | MEDIUM | unauthorized process: cpptools.exe
2026-04-07 20:04:36,520 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:36,520 | WARNING | MEDIUM | unauthorized process: lenovovantage-(devicesettingssystemaddin).exe
2026-04-07 20:04:36,520 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,520 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:36,520 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:36,521 | WARNING | MEDIUM | unauthorized process: python.exe
2026-04-07 20:04:36,521 | WARNING | MEDIUM | unauthorized process: python.exe
2026-04-07 20:04:36,521 | INFO | Sweep finished in 5.97s | alerts: 178 | report: report-20260407-143436.txt
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: system idle process
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: registry
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: lsaiso.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: fontdrvhost.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: wudfhost.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: nvdisplay.container.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: appprovisioningplugin.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: intelcphdcpsvc.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: searchhost.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: aggregatorhost.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: igfxcuiservicen.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: sihost.exe
2026-04-07 20:04:57,470 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: nvdisplay.container.exe
2026-04-07 20:04:57,470 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: memcompression
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: openconsole.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: windowsterminal.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: crossdeviceresume.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: wmiprvse.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: wlanext.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: oneapp.igcc.winservice.exe
2026-04-07 20:04:57,470 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: lenovo.modern.imcontroller.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: esif_uf.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: intelaudioservice.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: jhi_service.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: lenovoutilityservice.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: lenovovantageservice.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: nahimicservice.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: mysqld.exe
2026-04-07 20:04:57,470 | WARNING | MEDIUM | unauthorized process: openvpnserv2.exe
2026-04-07 20:04:57,481 | WARNING | MEDIUM | unauthorized process: openvpnserv.exe
2026-04-07 20:04:57,481 | WARNING | MEDIUM | unauthorized process: nahimicnotifsys.exe
2026-04-07 20:04:57,481 | WARNING | MEDIUM | unauthorized process: rtkauduservice64.exe
2026-04-07 20:04:57,481 | WARNING | MEDIUM | unauthorized process: rstmwservice.exe
2026-04-07 20:04:57,481 | WARNING | MEDIUM | unauthorized process: udclientservice.exe
2026-04-07 20:04:57,482 | WARNING | MEDIUM | unauthorized process: mpdefendercoreservice.exe
2026-04-07 20:04:57,482 | WARNING | MEDIUM | unauthorized process: wmiregistrationservice.exe
2026-04-07 20:04:57,482 | WARNING | MEDIUM | unauthorized process: msmpeng.exe
2026-04-07 20:04:57,482 | WARNING | MEDIUM | unauthorized process: mysqld.exe
2026-04-07 20:04:57,482 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,482 | WARNING | MEDIUM | unauthorized process: servicehost.exe
2026-04-07 20:04:57,483 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,483 | WARNING | MEDIUM | unauthorized process: nahimic3.exe
2026-04-07 20:04:57,483 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,483 | WARNING | MEDIUM | unauthorized process: securityhealthservice.exe
2026-04-07 20:04:57,483 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,483 | WARNING | MEDIUM | unauthorized process: officeclicktorun.exe
2026-04-07 20:04:57,483 | WARNING | MEDIUM | unauthorized process: wudfhost.exe
2026-04-07 20:04:57,484 | WARNING | MEDIUM | unauthorized process: castsrv.exe
2026-04-07 20:04:57,484 | WARNING | MEDIUM | unauthorized process: wudfhost.exe
2026-04-07 20:04:57,484 | WARNING | MEDIUM | unauthorized process: python.exe
2026-04-07 20:04:57,484 | WARNING | MEDIUM | unauthorized process: wudfhost.exe
2026-04-07 20:04:57,484 | WARNING | MEDIUM | unauthorized process: igfxemn.exe
2026-04-07 20:04:57,485 | WARNING | MEDIUM | unauthorized process: windowspackagemanagerserver.exe
2026-04-07 20:04:57,485 | WARNING | MEDIUM | unauthorized process: onedrive.sync.service.exe
2026-04-07 20:04:57,485 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,485 | WARNING | MEDIUM | unauthorized process: nissrv.exe
2026-04-07 20:04:57,485 | WARNING | MEDIUM | unauthorized process: textinputhost.exe
2026-04-07 20:04:57,485 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 20:04:57,486 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:57,486 | WARNING | MEDIUM | unauthorized process: uihost.exe
2026-04-07 20:04:57,486 | WARNING | MEDIUM | unauthorized process: time.exe
2026-04-07 20:04:57,486 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,486 | WARNING | MEDIUM | unauthorized process: openconsole.exe
2026-04-07 20:04:57,486 | WARNING | MEDIUM | unauthorized process: backgroundtaskhost.exe
2026-04-07 20:04:57,486 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 20:04:57,486 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,486 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: pet.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: lenovovantage-(genericmessagingaddin).exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: widgetservice.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 20:04:57,487 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: onenotem.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: copilot.exe
2026-04-07 20:04:57,487 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: lenovo.modern.imcontroller.pluginhost.device.exe
2026-04-07 20:04:57,487 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: appactions.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: fontdrvhost.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: crossdeviceservice.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: lenovovantage-(lenovogamingsystemaddin).exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: lenovovantage-(vantagecoreaddin).exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: widgetboard.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,487 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,491 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: wmiprvse.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,491 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: lenovovantage-(lenovoservicebridgeaddin).exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: shellhost.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: fnhotkeyutility.exe
2026-04-07 20:04:57,491 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: messagingplugin.exe
2026-04-07 20:04:57,491 | WARNING | MEDIUM | unauthorized process: useroobebroker.exe
2026-04-07 20:04:57,492 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: lockapp.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: nahimicsvc32.exe
2026-04-07 20:04:57,492 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: microsoftstartfeedprovider.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: sdxhelper.exe
2026-04-07 20:04:57,492 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: wmiapsrv.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: openvpn-gui.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:57,493 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,493 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: whatsapp.root.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 20:04:57,493 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,494 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 20:04:57,494 | WARNING | MEDIUM | unauthorized process: searchindexer.exe
2026-04-07 20:04:57,494 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,494 | WARNING | MEDIUM | unauthorized process: batterywidgethost.exe
2026-04-07 20:04:57,494 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 20:04:57,494 | WARNING | MEDIUM | unauthorized process: locator.exe
2026-04-07 20:04:57,494 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 20:04:57,494 | WARNING | MEDIUM | unauthorized process: dllhost.exe
2026-04-07 20:04:57,495 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,495 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 20:04:57,496 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,496 | WARNING | MEDIUM | unauthorized process: ctfmon.exe
2026-04-07 20:04:57,496 | WARNING | MEDIUM | unauthorized process: startmenuexperiencehost.exe
2026-04-07 20:04:57,496 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 20:04:57,496 | WARNING | MEDIUM | unauthorized process: chrome.exe
